"","user_name","user_location","user_description","user_created","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","source","is_retweet"
"91","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #worldnews 
Pepcid-COVID study raised red flag...
https://t.co/oCCTcZzOih","['CoronaInfoCH', 'COVID19', 'corona', 'worldnews']","FS Poster",FALSE
"92","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #worldnews 
NHL officials acknowledge long ...
https://t.co/nmvxxsgu77","['CoronaInfoCH', 'COVID19', 'corona', 'worldnews']","FS Poster",FALSE
"93","UN Geneva","CH","Official account of the United Nations Office at Geneva (UNOG)
En français: https://t.co/Ocg3M4d43o
https://t.co/QTFi68voix 
https://t.co/inf8Qc1HUH 
https://t.co/5ezfbQu3jY","2010-07-08 12:55:16",530115,1661,18840,TRUE,2020-07-25,"12% of the cost of ","","",NA
"94","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #canada 
Ontario records highest number...
https://t.co/AQmsVotOLw","['CoronaInfoCH', 'COVID19', 'corona', 'canada']","FS Poster",FALSE
"95","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #france 
France to test t...
https://t.co/Pdsm7fi6QQ","['CoronaInfoCH', 'COVID19', 'corona', 'france']","FS Poster",FALSE
"96","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #france 
French cinem...
https://t.co/Zo1CIzts0K","['CoronaInfoCH', 'COVID19', 'corona', 'france']","FS Poster",FALSE
"97","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #worldnews 
26 deaths in 3 US convents, as nuns...
https://t.co/JQjXvdNL3w","['CoronaInfoCH', 'COVID19', 'corona', 'worldnews']","FS Poster",FALSE
"98","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #worldnews 
Galleries shut by COVID-19, Braz...
https://t.co/m68FdQSmX7","['CoronaInfoCH', 'COVID19', 'corona', 'worldnews']","FS Poster",FALSE
"99","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #business #worldnews 
Liquor ...
https://t.co/nVgfqZ1M6W","['CoronaInfoCH', 'COVID19', 'corona', 'business', 'worldnews']","FS Poster",FALSE
"100","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #ireland 
Nolan's Tenet 'eyeing late August European release', RTE
h...
https://t.co/gKiGbpHmqA","['CoronaInfoCH', 'COVID19', 'corona', 'ireland']","FS Poster",FALSE
"101","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #australia 
COVID-19 outbreak at St. Basil's Aged Care faci...
https://t.co/WKSvUkDuzd","['CoronaInfoCH', 'COVID19', 'corona', 'australia']","FS Poster",FALSE
"102","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #ireland 
Dublin GAA club suspends activities after Covid-19 ...
https://t.co/7yOu27RS6P","['CoronaInfoCH', 'COVID19', 'corona', 'ireland']","FS Poster",FALSE
"103","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #tech #us 
New oppo...
https://t.co/5gG7yNvzfG","['CoronaInfoCH', 'COVID19', 'corona', 'tech', 'us']","FS Poster",FALSE
"104","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #australia 
Update on COVID-19 in Indigenous communities...
https://t.co/9mcaT4uiRW","['CoronaInfoCH', 'COVID19', 'corona', 'australia']","FS Poster",FALSE
"105","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #us 
Parents mull 'COVID mixers' to infect h...
https://t.co/D3CzQxiNFI","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"106","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",351,1881,148,FALSE,2020-07-25,"#CoronaInfoCH #COVID19 #corona #entertainment #us 
Roller skates are a summer...
https://t.co/OTdtkOr4RH","['CoronaInfoCH', 'COVID19', 'corona', 'entertainment', 'us']","FS Poster",FALSE
"107","La_Primavera","CH","....dentro c’è una bella novità, che a primavera nascerà per farti compagnia...
Protection of animals is education toward humanity. A. Schweitzer 
NO DMs PLEASE","2016-04-21 20:34:16",1003,1165,19296,FALSE,2020-07-24,"@La_Primavera_GE 
The second wave is here. #COVID19 #COVID #coronavirus https://t.co/UFbO9G9JHz","['COVID19', 'COVID', 'coronavirus']","Twitter for Android",FALSE
"108","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #ireland 
Gardaí ‘confused’ about policing of pubs, s...
https://t.co/wMhCpFJR5H","['CoronaInfoCH', 'COVID19', 'corona', 'ireland']","FS Poster",FALSE
"109","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #france 
Covid-19 : les F...
https://t.co/B1uHfooVDo","['CoronaInfoCH', 'COVID19', 'corona', 'france']","FS Poster",FALSE
"110","UniversalPostalUnion","CH","The UPU's official account. We're the UN specialized agency for postal services working with 192 member countries to create the postal network of the future","2010-05-07 05:47:28",8826,951,1386,TRUE,2020-07-26,"A new set of Recommendations outline how the global ","","",NA
"111","UNAIDS","CH","UNAIDS leads & inspires the world to achieve zero new #HIV infections, #zerodiscrimination and zero #AIDS-related deaths. Executive Director: @Winnie_Byanyima","2009-01-19 08:43:40",267143,1841,3822,TRUE,2020-07-26,"The new #COVID19 Law Lab initiative from UNAIDS, @UNDP, @WHO and @oneillinstitute gathers and shares legal document… https://t.co/fxwD9hSHd1","['COVID19']","Twitter for Advertisers",FALSE
"112","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #uk 
England sees 2,800 new coronavirus c...
https://t.co/WXaejKSRCd","['CoronaInfoCH', 'COVID19', 'corona', 'uk']","FS Poster",FALSE
"113","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #us 
Outside COVID-19...
https://t.co/5EiyFZF7iL","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"114","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #us 
Scratch that August...
https://t.co/cFB23lX7EA","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"115","World Economic Forum","CH","The international organization for public private cooperation. ","",NA,NA,NA,NA,NA,"","","",NA
"116","Aleksandra Kuzmanovic","CH","Social media manager @WHO HQ. 👩🏻‍💻 Social good enthusiast. 🇷🇸 . Views my own.","2012-02-19 21:36:20",2481,1737,4238,TRUE,2020-07-26,"#ICYMI: this wasn’t only a lesson on #COVID19 science with @doctorsoumya, but also on how to communicate science 👇👇👇 https://t.co/0Gvxm3idSo","['ICYMI', 'COVID19']","Twitter for iPhone",FALSE
"117","Sanostro","CH","Sanostro provides unique market timing intelligence from leading systematic managers – to capture returns and help you sleep better at night.","2015-02-18 10:49:04",168,558,536,FALSE,2020-07-26,"#coronavirus #COVID19 $SPY $SPX $ES_F #Trading #Signals. Time for
#antifragile #investments, take a look at a compa… https://t.co/6lhBefNMlZ","['coronavirus', 'COVID19', 'Trading', 'Signals', 'antifragile', 'investments']","Twitter for Android",FALSE
"118","Aleksandra Kuzmanovic","CH","Social media manager @WHO HQ. 👩🏻‍💻 Social good enthusiast. 🇷🇸 . Views my own.","2012-02-19 21:36:20",2481,1737,4238,TRUE,2020-07-26,"#ICYMI our presser last Thursday, don’t miss this clip 👇 

Our decisions and whereabouts during #COVID19 may be a m… https://t.co/XM2ddDwfeP","['ICYMI', 'COVID19']","Twitter for iPhone",FALSE
"119","International Labour Organization","CH","Official Twitter account of the International Labour Organization: Promoting social justice and decent work since 1919. Follow Director General @GuyRyder","2011-08-30 08:58:09",166511,506,7446,TRUE,2020-07-26,"As we see that the ","","",NA
"120","Sanostro","CH","Sanostro provides unique market timing intelligence from leading systematic managers – to capture returns and help you sleep better at night.","2015-02-18 10:49:04",168,558,536,FALSE,2020-07-26,"$GOOGL #Election2020 #coronavirus #COVID19 
https://t.co/35hMfECRdo https://t.co/dHjz5bPaQ1","['Election2020', 'coronavirus', 'COVID19']","Twitter for Android",FALSE
"121","Alexander Alimov","CH","Дипломат средних талантов. Сейчас - зам. Постпреда России при ООН в Женеве/A modestly talented diplomat. Now - Russian Deputy Perm Rep to UN Office in Geneva","2019-04-23 16:54:17",388,315,15774,FALSE,2020-07-26,"Moscow records a drop in #COVID19 cases and residents are acquiring herd immunity, - 🇷🇺 Health Minister Mikhail… https://t.co/SaEcVfa45l","['COVID19']","Twitter for iPhone",FALSE
"122","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #india 
Covid-19 Cases Cross 180...
https://t.co/OB7hECCYE2","['CoronaInfoCH', 'COVID19', 'corona', 'india']","FS Poster",FALSE
"123","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #ireland 
Ryder Cup postponed until 2021, RTE
https://t.co/cTKLIyX9U8...
https://t.co/2lQotS9m3o","['CoronaInfoCH', 'COVID19', 'corona', 'ireland']","FS Poster",FALSE
"124","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #india 
UPSC Releases Dates...
https://t.co/rgMCBrTLXw","['CoronaInfoCH', 'COVID19', 'corona', 'india']","FS Poster",FALSE
"125","Emanuele Capobianco","CH","Director Health & Care, International Federation of #RedCross #RedCrescent Societies (@IFRC) 🐪traveller,🏃🏻(slow) runner, 🤹🏻‍♂️lucky husband & father of 3.","2009-04-13 09:56:49",2717,696,4661,TRUE,2020-07-26,"Essential read on the expected difficulties to find, manufacture &amp; distribute a #COVID19 #vaccine. @ifrc  https://t.co/QKd5kchK1O","['COVID19', 'vaccine']","Twitter for iPhone",FALSE
"126","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #business #worldnews 
10 things in tech you need to know today,...
https://t.co/hzkrEdICUA","['CoronaInfoCH', 'COVID19', 'corona', 'business', 'worldnews']","FS Poster",FALSE
"127","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #us 
Seth M...
https://t.co/YrzuFv6zOK","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"128","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #us 
The Government Is Walking Blind Int...
https://t.co/8IXIhQUMB6","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"129","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #us 
Can shoppi...
https://t.co/Tv07ogxSFi","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"130","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #us 
COVID-19 ...
https://t.co/erwkOcD2uQ","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"131","Frank Herold","CH","Executive Commercial Manager ","",NA,NA,NA,NA,NA,"","","",NA
"132","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #canada 
Financial scrut...
https://t.co/bHIBEDUVCe","['CoronaInfoCH', 'COVID19', 'corona', 'canada']","FS Poster",FALSE
"133","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #ireland 
&amp;#039;Disgraceful&amp;#039;...
https://t.co/pWICOb3Nrc","['CoronaInfoCH', 'COVID19', 'corona', 'ireland']","FS Poster",FALSE
"134","Arjan Hulsbos","CH","Senior Manager Forensics - eDiscovery
Cross-border disputes resolutions, FCPA, Whistleblowing, and Regulatory responses, including large scale managed reviews.","2009-03-24 13:12:23",55,209,97,FALSE,2020-07-26,"Steve Young: ""#Fraud simply migrates and that's what we're seeing with the #COVID19 crisis. For the world, it's a p… https://t.co/FwfFoScYWD","['Fraud', 'COVID19']","LinkedIn",FALSE
"135","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #tech #us 
Brazil's President Bolsonaro says he...
https://t.co/VSsr2tdy3V","['CoronaInfoCH', 'COVID19', 'corona', 'tech', 'us']","FS Poster",FALSE
"136","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #canada 
Guest column: Online grocery s...
https://t.co/ntabcHeSaN","['CoronaInfoCH', 'COVID19', 'corona', 'canada']","FS Poster",FALSE
"137","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #canada 
Guest column: ...
https://t.co/zqpOdiCuDj","['CoronaInfoCH', 'COVID19', 'corona', 'canada']","FS Poster",FALSE
"138","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #us 
Can you be fired for not acceptin...
https://t.co/kB72lYCMq5","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"139","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #us 
Trump and corruption: Who cares in the time of COVID?, Sal...
https://t.co/7u6yNae6op","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"140","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #us 
In a city hit hard by COVID-1...
https://t.co/uWetAv21Y2","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"141","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #us 
Moderna to begin final human trial f...
https://t.co/3eKNpIfAMB","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"142","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #us 
US coronavirus vaccine poised for fi...
https://t.co/djok5wi2NA","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"143","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #us 
What Denver Nuggets' ...
https://t.co/p9dV2RVzfD","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"144","UN Geneva","CH","Official account of the United Nations Office at Geneva (UNOG)
En français: https://t.co/Ocg3M4d43o
https://t.co/QTFi68voix 
https://t.co/inf8Qc1HUH 
https://t.co/5ezfbQu3jY","2010-07-08 12:55:16",530292,1661,18840,TRUE,2020-07-26,"Humans locked down, NATURE UNLOCKED

Join in the global photo contest 📸 @UNECE on flora🌻 &amp; wildlife🦉 in the time of… https://t.co/F5xEKh4VHz","","TweetDeck",FALSE
"145","He talks shutdown","CH"," Information & News,2020-03-21 16:13:52,352,1882,148,False,2020-07-26 03:32:07,","",NA,NA,NA,NA,NA,"","","",NA
"146","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #ireland 
PUP sees largest weekly decrease since economy reop...
https://t.co/IQk29T8yu2","['CoronaInfoCH', 'COVID19', 'corona', 'ireland']","FS Poster",FALSE
"147","International Trade Centre","CH","ITC is a joint agency of the @UN and the @WTO supporting sustainable and inclusive trade in developing and emerging economies.","2011-06-23 08:51:37",42698,2471,14512,TRUE,2020-07-26,"@WHO calculated global production of ","","",NA
"148","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #ireland 
CAO data shows 'bounce' in interest in health courses, ...
https://t.co/maRwaHDAFz","['CoronaInfoCH', 'COVID19', 'corona', 'ireland']","FS Poster",FALSE
"149","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",352,1882,148,FALSE,2020-07-26,"#CoronaInfoCH #COVID19 #corona #canada 
'Happy and ...
https://t.co/P5WMOtaDKB","['CoronaInfoCH', 'COVID19', 'corona', 'canada']","FS Poster",FALSE
